Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variety,,,2021,2022,,"% Change 3rd week of Nov. 2022, compared to:",
Sinhala Name,,Common Name,Average of November 3rd week,Average of November 2nd week,Average of November 3rd week,Last week ,Last Year
1,තෝරා,Seer,2635,3295,3056,-0.07253414264036419,0.15977229601518025
2,පරව් (ලොකු),Trevally (L),1620,2350,2220,-0.05531914893617021,0.37037037037037035
3,ගල්මාළු (ලොකු),Rock Fish (L),1380,2012.5,1910,-0.05093167701863354,0.38405797101449274
4,තලපත්,Sail fish,1782.5,2970,2913.33,-0.019080808080808104,0.6344067321178121
5,බලයා,Skipjack tuna,920,1152,1150,-0.001736111111111111,0.25
6,කෙළවල්ලා,Yellowfin tuna,1480,2372,2215,-0.06618887015177066,0.4966216216216216
7,සාලයා (මට්ට),Sardinella,326.67,740,652,-0.11891891891891893,0.9958980010408056
8,මෝරා,Shark,,1620,1645,0.015432098765432098,
9,හුරුල්ලා,Herrings,610,905,895,-0.011049723756906077,0.4672131147540984
10,කුම්බලා,Indian mackerel,640,904,925,0.023230088495575223,0.4453125
11,කාරල්ලා,Pony fish,,686.66,,,
12,කටුවල්ලා,Katuwalla,,,,,
13,හාල්මැස්සා,Anchovies,,760,626.66,-0.17544736842105269,
14,ඉස්සා (M),Prawns (M),1273,1846,1842.5,-0.001895991332611051,0.4473684210526316
15, කොප්පරා,Marlins,1900,3705,3590,-0.0310391363022942,0.8894736842105263
16,අලගොඩුවා,Frigate tuna,,906.66,860,-0.0514636137030419,
17,ඇටවල්ලා,Kawakawa,,960,870,-0.09375,
18,ඇටිස්සා,Red Bream,,1900,,,
19,බෝල්ලා,Big eye scade,600,877.5,815,-0.07122507122507123,0.35833333333333334
20,ගින්නටි පරව්,Ginnati paraw,980,1120,946.66,-0.15476785714285718,-0.03402040816326534
21,හබරලි,Needle fish,,1073.33,973.33,-0.09316799120494153,
22,හැඩැල්ලා,Indian Anchovy,1275,1480,1380,-0.06756756756756757,0.08235294117647059
23,ජීලාවා,Barracuda,1220,1750.5,1990,0.1368180519851471,0.6311475409836066
24,ලින්නා,Indian Scade,615,836,836.66,0.0007894736842104882,0.36042276422764224
25,ලේන පරව්,Rainbow runner,700,840,840,0,0.2
26,සුද්දා,Threadfin bream,,1230,1227.5,-0.0020325203252032522,
27,සූඩයා,White Sardinella,,470,480,0.02127659574468085,
28,දැල්ලා,Cuttle fish,1250,2102.5,2032.5,-0.03329369797859691,0.626
29,කකුළුවා,Sea Crabs(L),1700,2590,2515,-0.02895752895752896,0.47941176470588237
30,තිලාපියා,Thilapia (M),,,1005,,
"* Selected Markets - Wellampitiya, Borella, Battaramulla,Maradana,  Nugegoda,  Kirulapana   ",,,,,,,
Maharagama and Dematagoda fish markets.,,,,,,,
**Retail Price collection done by over the phone,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,, ,,
