Table 2:  Change in Consumer Prices at Selected Markets  - (Rs/Kg) ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,,,,,,,,,වන්න පරා,
,,,,,,,,,,කලංදා,
,,,,,,,,,,දිවුලා,
,,,,,,,,,,වව්වාලයා,900.0
,,,,,,,,,,පීලි දැල්ලා,700.0
,,,,,,,,,,කෙලවල්ලා (S),
,,,,,,,,,,හිගුරා,
,,,,,,,,,,ජීලාවා (S),
,,,,,,,,,,තෝරා (S),1120.0
,,,,,,,,,,බලයා  (S),
,,,,,,,,,,රතු දැල්ලා,
,,,,,,,,,,රතු ගල්මාළු,
,,,,,,,,,,කිරල පරා,
,,,,,,,,,,අංජිලා (s),
,,,,,,,,,,දැල්ලා (කපන),
,,,,,,,,,,සාවාලයා,
,,,,,,,,,,තෝරා (කපන),1800.0
,,,,,,,,,,පන්නා,
,,,,,,,,,,පරව් (කපන),1480.0
,,,,,,,,,,තලපත් (කපන),1130.0
,,,,,,,,,,කකුළුවා මස්,
,,,,,,,,,,සාලයා,200.0
,,,,,,,,,,තම්බුවා,
,,,,,,,,,,ඉස්සා (head less),
,,,,,,,,,,දැල්ලා (corn),790.0
,,,,,,,,,,ජීලාවා (කපන),
,,,,,,,,,,කුම්බලා (S),
,,,,,,,,,,කෙලවල්ලා කූරි,
,,,,,,,,,,කිරි මෝරා,680.0
,,,,,,,,,,තලපත් කූරි,
,,,,,,,,,,ඉස්සා Flowery,
,,,,,,,,,,කෙලවල්ලා (කපන),1230.0
,,,,,,,,,,තලපත් කෑලි,
,,,,,,,,,,සෙරයා,
,,,,,,,,,,කොස්සා,
,,,,,,,,,,අන්ගුලුවා,
,,,,,,,,,,කුනිස්සා,
,,,,,,,,,,කොරලි,
,,,,,,,,,,සප්පරා,
,,,,,,,,,,අංජීලා,1250.0
,,,,,,,,,,කොප්පරා (Mid Cut),1100.0
,,,,,,,,,,බබරා,
,,,,,,,,,,බෝල්ලා (S),
,,,,,,,,,,ඉස්සා (Clearn),2200.0
,,,,,,,,,,මුහුදු ඉස්සා,
,,,,,,,,,,කොප්පරා (Marlin),
,,,,,,,,,,පරා ඔලු,
,,,,,,,,,,ඇටිස්සා (S),
,,,,,,,,,,ලින්නා (S),
,,,,,,,,,,ෆාම් ඉස්සා,
,,,,,,,,,,කිරි ඉස්සා,
,,,,,,,,,,කට්ලට් මාඵ,
,,,,,,,,,,හැඩැල්ලා (S),
,,,,,,,,,,කීරමින් සාලයා,
,,,,,,,,,,කටු මැස්සා,
,,,,,,,,,,මල් ඉස්සා,
,,,,,,,,,,දැල්ලා (CLEARN),
,,,,,,,,,,මෝරා (කපන),
,,,,,,,,,,බල කූරි,
,,,,,,,,,,පරා පැටව්,
,,,,,,,,,,සැමන් පරව්,
,,,,,,,,,,පරාටි,
,,,,,,,,,,ලේන පරව් (s),
,,,,,,,,,,වැව් මාඵ,
,,,,,,,,,,ගිරවා,
,,,,,,,,,,කොප්පරා,
,,,,,,,,,,කෙලවල්ලා (S),480.0
,,,,,,,,,,තොරා කූරි,
,,,,,,,,,,තෙප්පිලි,
,,,,,,,,,,බතලයා,
,,,,,,,,,,පරා කෑලි,
,,,,,,,,,,ගල් මාඵ (කපන),1320.0
,,,,,,,,,,සුදු ඉස්සා,1240.0
